Sender BU ID,Sender BU Description,Sender BU Region,Sender BU Approver Contact Email,Sender BU Onsite Contact Email,Sender BU's SKU Current DOI,Sender BU's SKU Target DOI,Sender Average Weekly Use,Sender BU On Hand Quantity,Sender BU in Transit Quantity,Sender BU Approves transfer? (YES/NO),Item ID,Item Description,Supplier Name,Source Lot ID,Item-Lot Expiry Date,Item Quantity to transfer,STD UOM,$ Value of Transfer,Transfer Recommendation Reason,PeopleSoft Transfer ID,Receiver BU ID,Receiver BU Description,Receiver BU Region,Receiver BU Approver Contact Email,Receiver BU Onsite Contact Email,Receiver BU's SKU Current DOI,Receiver BU's SKU Target DOI,Receiver Average Weekly Use,Receiver BU On Hand Quantity,Receiver BU in Transit Quantity,Receiver BU Approves transfer? (YES/NO),Chart of Accounts,Receiver BU Address,Sender Lot Items to Expire
62540,Quest Diag-HUMC Univ Med Ctr,East,,,31.72,14,1809.3600000000001,8200,0,-,141830,"TUBE,LITH HEP POLY GEL+,4.5ML","AERO-MED, LTD.",NONLOT,2100-01-01,495.0,EA,75.8835,Surplus at SoBU (non-lot),,43560,Quest Diag-Pittsburgh-Uniontow,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,11.96,14,1697.71,2900,0,-,43560-ZL4,"500 W Berkeley Street, Uniontown, 15401-5514, PA",0.0
62540,Quest Diag-HUMC Univ Med Ctr,East,,,31.72,14,1809.3600000000001,8200,0,-,141830,"TUBE,LITH HEP POLY GEL+,4.5ML","AERO-MED, LTD.",NONLOT,2100-01-01,2542.0,EA,389.68859999999995,Surplus at SoBU (non-lot),,80070,DLO Integris Baptist Med Ctr,Joint Venture,,,10.99,14,5921.16,9300,0,-,80070-BMD,"3300 Nw Expressway
Suite: 2Nd Floor Main Lab, Oklahoma City, 73112-4418 , OK",0.0
62583,Quest Diagnostics St Charles H,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,29.92,14,1333.36,5700,0,-,141830,"TUBE,LITH HEP POLY GEL+,4.5ML","AERO-MED, LTD.",NONLOT,2100-01-01,2466.0,EA,378.0378,Surplus at SoBU (non-lot),,27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,3.74,14,1683.36,900,0,-,27770-X6H,"3000 St. Matthew Rd
Laboratory, Orangeburg, 29118, SC",0.0
62586,Quest Diagnostics St Catherine,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,29.23,14,1077.51,4500,0,-,141830,"TUBE,LITH HEP POLY GEL+,4.5ML","AERO-MED, LTD.",NONLOT,2100-01-01,333.0,EA,51.048899999999996,Surplus at SoBU (non-lot),,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,13.44,14,4166.68,8000,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",0.0
27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,31.17,14,808.36,3600,0,-,141876,"TUBE, LT BLUE, SOD CITRATE, 2.","AERO-MED, LTD.",NONLOT,2100-01-01,854.0,EA,68.32000000000001,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,739.9699999999999,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
54500,Quest Diagnostics-New Orleans,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,47.04,14,208.32000000000002,1400,0,-,141876,"TUBE, LT BLUE, SOD CITRATE, 2.","AERO-MED, LTD.",NONLOT,2100-01-01,625.0,EA,50.0,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,9.54,14,2202.27,3000,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
62582,Quest Diagnostics CHS Regional,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,99999.0,14,0.0,5000,0,-,141876,"TUBE, LT BLUE, SOD CITRATE, 2.","AERO-MED, LTD.",NONLOT,2100-01-01,779.0,EA,62.32,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,9.54,14,2202.27,3000,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
64070,QuestDiag Charlotte Hungerford,North,,,49.04,14,428.26,3000,0,-,141876,"TUBE, LT BLUE, SOD CITRATE, 2.","AERO-MED, LTD.",NONLOT,2100-01-01,625.0,EA,50.0,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,739.9699999999999,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,15.33,14,2283.33,5000,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,416.0,EA,233.4592,Surplus at SoBU (non-lot),,48511,Quest Diag - Skyridge,Great MidWest,,,1.35,14,779.1700000000001,150,0,-,48511-FX9,"10101 Ridgegate Pkwy - 1St Fl, Lone Tree, 80124, CO",0.0
29773,Quest Diagnostics-Camden Gen H,Southeast,,,99999.0,14,0.0,800,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,503.0,EA,282.28360000000004,Surplus at SoBU (non-lot),,29775,Quest Diagnostics-Milan Hosp,Southeast,,,6.2,14,451.64,400,0,-,29775-I9R,"4039 Highland St, Milan, 38358-3483, TN",0.0
29773,Quest Diagnostics-Camden Gen H,Southeast,,,99999.0,14,0.0,800,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,224.0,EA,125.70880000000001,Surplus at SoBU (non-lot),,60573,Quest Diagnostics-St John Med,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,11.53,14,637.49,1050,0,-,60573-H2W,"1615 DELAWARE ST FL 2, Longview, 98632, WA",0.0
29774,Quest Diagnostics-Jackson-Mad,Southeast,Tiffany.L.VanDyke@questdiagnostics.com,Tiffany.L.VanDyke@questdiagnostics.com,16.98,14,4267.62,10350,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,785.0,EA,440.54200000000003,Surplus at SoBU (non-lot),,27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,0.0,14,654.57,0,0,-,27770-X6H,"3000 St. Matthew Rd
Laboratory, Orangeburg, 29118, SC",0.0
29774,Quest Diagnostics-Jackson-Mad,Southeast,Tiffany.L.VanDyke@questdiagnostics.com,Tiffany.L.VanDyke@questdiagnostics.com,16.98,14,4267.62,10350,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,356.0,EA,199.7872,Surplus at SoBU (non-lot),,48519,Quest Diag - North Suburban,Great MidWest,,,10.03,14,628.32,900,0,-,48519-GX1,"9191 Grant St First Floor, Thornton, 80229, CO",0.0
29776,Quest Diagnostics-Volunteer H,Southeast,,,210.28,14,14.98,450,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,126.0,EA,70.7112,Surplus at SoBU (non-lot),,54500,Quest Diagnostics-New Orleans,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,9.84,14,213.42999999999998,300,0,-,54500-ZNB,"4200 Houma Boulevard, Metairie, 70006-2970 , LA",0.0
29777,Quest Diagnostics-North Hosp,Southeast,,,72.05,14,48.580000000000005,500,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,125.0,EA,70.15,Surplus at SoBU (non-lot),,48512,Quest Diag - Swedish,Great MidWest,,,11.59,14,362.53,600,0,-,48512-FX7,"501 E Hampden Ave, Englewood, 80113, CO",0.0
29779,Quest Diagnostics-Alice and C,Southeast,,,31.15,14,112.35000000000001,500,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,275.0,EA,154.33,Surplus at SoBU (non-lot),,48511,Quest Diag - Skyridge,Great MidWest,,,1.35,14,779.1700000000001,150,0,-,48511-FX9,"10101 Ridgegate Pkwy - 1St Fl, Lone Tree, 80124, CO",0.0
29780,Quest Diagnostics-Atmore Comm,Southeast,,,99999.0,14,0.0,3500,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,733.0,EA,411.3596,Surplus at SoBU (non-lot),,29778,Quest Diagnostics-Dyersburg H,Southeast,,,5.86,14,716.66,600,0,-,29778-H9Z,"400 E Tickle St, Dyersburg, 38024-3120, TN",0.0
29780,Quest Diagnostics-Atmore Comm,Southeast,,,99999.0,14,0.0,3500,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,882.0,EA,494.9784,Surplus at SoBU (non-lot),,64070,QuestDiag Charlotte Hungerford,North,,,5.67,14,741.16,600,0,-,64070-HI3,"540 Litchfield Street
PO Box 988, Torrington, 06790-6679, CT",0.0
30072,Quest Diag-Houston Medical Cen,Southeast,Casey.L.Weaver@questdiagnostics.com,Casey.L.Weaver@questdiagnostics.com,20.7,14,862.4699999999999,2550,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,819.0,EA,459.62280000000004,Surplus at SoBU (non-lot),,49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,9.83,14,1375.71,1932,0,-,49500-QAC,"1526 Peach Street, Erie, 16501-2110 , PA",0.0
36000,MedFusion,Esoteric,,,99999.0,14,0.0,100,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,100.0,EA,56.120000000000005,Surplus at SoBU (non-lot),,29778,Quest Diagnostics-Dyersburg H,Southeast,,,5.86,14,716.66,600,0,-,29778-H9Z,"400 E Tickle St, Dyersburg, 38024-3120, TN",0.0
48515,Quest Diag - St Lukes,Great MidWest,,,33.59,14,187.53,900,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,524.0,EA,294.0688,Surplus at SoBU (non-lot),,27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,0.0,14,654.57,0,0,-,27770-X6H,"3000 St. Matthew Rd
Laboratory, Orangeburg, 29118, SC",0.0
60572,Quest Diagnostics-SW Washingto,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,47.25,14,1333.36,9000,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,90.0,EA,50.508,Surplus at SoBU (non-lot),,48511,Quest Diag - Skyridge,Great MidWest,,,1.35,14,779.1700000000001,150,0,-,48511-FX9,"10101 Ridgegate Pkwy - 1St Fl, Lone Tree, 80124, CO",0.0
60572,Quest Diagnostics-SW Washingto,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,47.25,14,1333.36,9000,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,141.0,EA,79.12920000000001,Surplus at SoBU (non-lot),,48516,Quest Diag - Aurora,Great MidWest,,,12.26,14,570.85,1000,0,-,48516-FX4,"1501 S Potomac St, Aurora, 80012, CO",0.0
60572,Quest Diagnostics-SW Washingto,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,47.25,14,1333.36,9000,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,295.0,EA,165.554,Surplus at SoBU (non-lot),,51570,Quest Diag-Dallas-ABQ,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,2.03,14,172.76,50,0,-,51570-QJP,"5601 Office Blvd NE, Albuquerque, 87109-5879, NM",0.0
80070,DLO Integris Baptist Med Ctr,Joint Venture,,,64.83,14,86.38,800,0,-,141998,"NEEDLE, BUTTERFLY SAFETY LOK,","AERO-MED, LTD.",NONLOT,2100-01-01,627.0,EA,351.8724,Surplus at SoBU (non-lot),,48511,Quest Diag - Skyridge,Great MidWest,,,1.35,14,779.1700000000001,150,0,-,48511-FX9,"10101 Ridgegate Pkwy - 1St Fl, Lone Tree, 80124, CO",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,19.05,14,1.47,4,0,-,144679,"BAG, BIOPSY, NYLON, 25MMX40MM,",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,CS,229.61,Surplus at SoBU (non-lot),,95000,Kilpatrick Path (Derm Ohio),Ameripath,,,8.96,14,4.69,6,0,-,95000-PXV,"745 Orienta Ave
Suite 1201, Altamonte Springs, 32701-5619, FL",0.0
34660,Quest Diag-Schaumburg,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,20.69,14,2.03,6,0,-,144679,"BAG, BIOPSY, NYLON, 25MMX40MM,",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,CS,229.61,Surplus at SoBU (non-lot),,95000,Kilpatrick Path (Derm Ohio),Ameripath,,,8.96,14,4.69,6,0,-,95000-PXV,"745 Orienta Ave
Suite 1201, Altamonte Springs, 32701-5619, FL",0.0
46570,Quest Diagnostics-PWH Rocky Hi,North,,,28.57,14,0.49000000000000005,2,0,-,144679,"BAG, BIOPSY, NYLON, 25MMX40MM,",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,CS,229.61,Surplus at SoBU (non-lot),,95000,Kilpatrick Path (Derm Ohio),Ameripath,,,8.96,14,4.69,6,0,-,95000-PXV,"745 Orienta Ave
Suite 1201, Altamonte Springs, 32701-5619, FL",0.0
48515,Quest Diag - St Lukes,Great MidWest,,,178.5,14,166.67,4250,0,-,151559,"HOLDER, SINGLE USE, NON-STACKA","AERO-MED, LTD.",NONLOT,2100-01-01,3881.0,EA,77.62,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,5.39,14,5190.990000000001,4000,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,38.47,14,3512.1800000000003,19300,0,-,151559,"HOLDER, SINGLE USE, NON-STACKA","AERO-MED, LTD.",NONLOT,2100-01-01,4915.0,EA,98.3,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,8.22,14,5957.7,7000,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
50570,Quest Diagnostics-Memorial Her,Southwest,,,99999.0,14,0.0,3000,0,-,151559,"HOLDER, SINGLE USE, NON-STACKA","AERO-MED, LTD.",NONLOT,2100-01-01,2500.0,EA,50.0,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,5.39,14,5190.990000000001,4000,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
29770,Quest Diag-RMC Anniston,Southeast,cassandra.l.lynch@questdiagnostics.com,cassandra.l.lynch@questdiagnostics.com,99999.0,14,0.0,120,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,120.0,EA,136.29,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
29776,Quest Diagnostics-Volunteer H,Southeast,,,99999.0,14,0.0,58,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,58.0,EA,65.8735,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
42500,Quest Diagnostics-Horsham,East,Jogi.M.John@questdiagnostics.com,Jogi.M.John@questdiagnostics.com,2750.0,14,0.14,55,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,54.0,EA,61.3305,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
46571,CMHS Central Maine Med Ctr,North,Michael.X.Fox@questdiagnostics.com,Michael.X.Fox@questdiagnostics.com,63.64,14,7.700000000000001,70,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,54.0,EA,61.3305,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
51570,Quest Diag-Dallas-ABQ,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,99999.0,14,0.0,112,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,112.0,EA,127.20400000000001,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
54500,Quest Diagnostics-New Orleans,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,80.81,14,6.93,80,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,66.0,EA,74.9595,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
62541,Quest Diag-JSUMC Jersey Shore,East,,,99999.0,14,0.0,80,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,80.0,EA,90.86,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
80070,DLO Integris Baptist Med Ctr,Joint Venture,,,118.64,14,4.13,70,0,-,156874,"CONTAINER, 24HR URINE, W/ BILI",FISHER HEALTHCARE,NONLOT,2100-01-01,61.0,EA,69.28075,Surplus at SoBU (non-lot),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,1.92,14,655.9699999999999,180,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
46571,CMHS Central Maine Med Ctr,North,Michael.X.Fox@questdiagnostics.com,Michael.X.Fox@questdiagnostics.com,54.55,14,0.77,6,0,-,157331,"TUBE, MICROTAINER, RED, 4 PK/C","AERO-MED, LTD.",NONLOT,2100-01-01,3.0,PK,56.849999999999994,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,1.54,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
34660,Quest Diag-Schaumburg,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,55.56,14,3.7800000000000002,30,0,-,159204,"BLADE, MICROTOME, LP, MX35 ULT",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,CA,68.77,Surplus at SoBU (non-lot),,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,13.71,14,29.610000000000003,58,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
62582,Quest Diagnostics CHS Regional,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,32.61,14,3.22,15,0,-,159204,"BLADE, MICROTOME, LP, MX35 ULT",FISHER HEALTHCARE,NONLOT,2100-01-01,4.0,CA,275.08,Surplus at SoBU (non-lot),,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,7.75,14,9.030000000000001,10,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,15.91,14,12.32,28,0,-,159204,"BLADE, MICROTOME, LP, MX35 ULT",FISHER HEALTHCARE,NONLOT,2100-01-01,3.0,CA,206.31,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,5.13,14,2.73,2,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
78600,Ameripath Phenopath Mgmt,Ameripath,spyott@phenopath.com,spyott@phenopath.com,93.33,14,2.1,28,0,-,159204,"BLADE, MICROTOME, LP, MX35 ULT",FISHER HEALTHCARE,NONLOT,2100-01-01,4.0,CA,275.08,Surplus at SoBU (non-lot),,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,7.75,14,9.030000000000001,10,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,99999.0,14,0.0,1,0,-,166403,"RGT, CHEMICAL, BASE MOLD RELEASE AGENT 4OZ.12/CA",FISHER HEALTHCARE,534485,2021-12-31,1.0,CA,63.95,Lot expires before SoBU use; lot in inventory at surplus ReBU,,83400,"AmeriPath Indiana, LLC",Ameripath,,,100.0,14,0.56,8,0,-,83400-FKZ,"2560 N Shadeland Ave
Suite A, Indianapolis, 46219-1705, IN",1.0
46571,CMHS Central Maine Med Ctr,North,Michael.X.Fox@questdiagnostics.com,Michael.X.Fox@questdiagnostics.com,99999.0,14,0.0,1,0,-,166403,"RGT, CHEMICAL, BASE MOLD RELEASE AGENT 4OZ.12/CA",FISHER HEALTHCARE,503565,2022-08-01,1.0,CA,63.95,Lot expires before SoBU use; lot not found at surplus ReBU,,83400,"AmeriPath Indiana, LLC",Ameripath,,,100.0,14,0.56,8,0,-,83400-FKZ,"2560 N Shadeland Ave
Suite A, Indianapolis, 46219-1705, IN",1.0
49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,28.89,14,44.59,184,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,75.0,EA,165.90599999999998,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.14,14,789.11,1143,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,99999.0,14,0.0,96,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,75.0,EA,165.90599999999998,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.14,14,789.11,1143,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,18.27,14,181.58,474,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,35.0,EA,77.4228,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.14,14,789.11,1143,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,18.27,14,181.58,474,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,75.0,EA,165.90599999999998,Surplus at SoBU (non-lot),,80070,DLO Integris Baptist Med Ctr,Joint Venture,,,0.0,14,37.800000000000004,0,72,-,80070-BMD,"3300 Nw Expressway
Suite: 2Nd Floor Main Lab, Oklahoma City, 73112-4418 , OK",0.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,54.63,14,7.5600000000000005,59,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,43.0,EA,95.11944,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.14,14,789.11,1143,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
